transaction_id,date,year,month,quarter,customer_id,vehicle_platform,build_category,region,gear_category,brand,units_sold,unit_price,total_revenue,customer_age_bracket,purchase_channel,event_influence
TXN-002808,2023-10-08,2023,10,Q4,CUST-00817,Custom Trophy Truck,baja_prerunner,Southwest,power,Redarc,1,1949.63,1949.63,26-35,dealer,Baja_1000
TXN-001505,2023-10-09,2023,10,Q4,CUST-00707,Chevy Colorado ZR2 Baja,baja_prerunner,Southwest,wheels_tires,Falken,2,8041.4,16082.8,18-25,dealer,Baja_1000
TXN-003412,2023-10-09,2023,10,Q4,CUST-01118,Toyota Land Cruiser,expedition,Texas_Mexico_Border,shelter,iKamper,2,1582.56,3165.12,18-25,in_store,SEMA
TXN-003111,2023-10-09,2023,10,Q4,CUST-00203,Land Rover Defender,expedition,Southeast,recovery,Viair,3,1080.23,3240.69,46-55,event,None
TXN-002885,2023-10-09,2023,10,Q4,CUST-01128,Toyota Land Cruiser,expedition,Southeast,suspension,Old Man Emu,2,2412.47,4824.94,36-45,event,None
TXN-002403,2023-10-09,2023,10,Q4,CUST-00317,Jeep Wrangler,entry,Southeast,recovery,Warn,1,366.24,366.24,36-45,event,None
TXN-002963,2023-10-09,2023,10,Q4,CUST-00518,Toyota Land Cruiser,expedition,Pacific_Northwest,shelter,iKamper,3,1483.45,4450.35,55+,event,SEMA
TXN-000315,2023-10-09,2023,10,Q4,CUST-00814,Ford Bronco,mid,Pacific_Northwest,protection,Frontrunner,1,1611.47,1611.47,36-45,online,Rebelle_Rally
TXN-001549,2023-10-10,2023,10,Q4,CUST-00676,Ford F-150 Raptor,baja_prerunner,Texas_Mexico_Border,power,Victron,3,1577.6,4732.8,36-45,event,Baja_1000
TXN-003160,2023-10-10,2023,10,Q4,CUST-00004,Jeep Gladiator,mid,Southwest,lighting,Baja Designs,1,300.87,300.87,36-45,online,None
TXN-002525,2023-10-10,2023,10,Q4,CUST-00959,RAM 2500,expedition,Rocky_Mountain,communication,OnX,1,678.43,678.43,36-45,in_store,SEMA
TXN-000654,2023-10-10,2023,10,Q4,CUST-00744,Jeep Wrangler,entry,Pacific_Northwest,lighting,KC HiLiTES,1,104.2,104.2,36-45,in_store,None
TXN-000851,2023-10-11,2023,10,Q4,CUST-01028,Land Rover Defender,expedition,Texas_Mexico_Border,navigation,Garmin,3,722.54,2167.62,46-55,online,SEMA
TXN-003423,2023-10-12,2023,10,Q4,CUST-00182,Ford Bronco,mid,Southwest,lighting,Diode Dynamics,1,641.09,641.09,46-55,dealer,None
TXN-002872,2023-10-12,2023,10,Q4,CUST-01083,Toyota Tacoma,mid,Southeast,wheels_tires,BFGoodrich,2,2441.39,4882.78,36-45,online,None
TXN-002573,2023-10-12,2023,10,Q4,CUST-00530,RAM 1500 TRX,baja_prerunner,Texas_Mexico_Border,communication,Garmin,1,898.95,898.95,46-55,online,None
TXN-001213,2023-10-12,2023,10,Q4,CUST-00622,Toyota Land Cruiser,expedition,Southwest,suspension,Old Man Emu,1,3399.02,3399.02,36-45,in_store,SEMA
TXN-002888,2023-10-13,2023,10,Q4,CUST-01141,Toyota Land Cruiser,expedition,Pacific_Northwest,suspension,King,1,4333.02,4333.02,55+,in_store,None
TXN-000979,2023-10-13,2023,10,Q4,CUST-00013,Nissan Frontier Pro-4X,baja_prerunner,Southwest,water_systems,National Luna,2,392.99,785.98,18-25,dealer,None
TXN-002945,2023-10-13,2023,10,Q4,CUST-00183,Toyota 4Runner,expedition,Southwest,communication,Uniden,1,410.02,410.02,55+,in_store,None
TXN-000977,2023-10-14,2023,10,Q4,CUST-00598,Land Rover Defender,expedition,Southwest,shelter,iKamper,1,1761.82,1761.82,46-55,online,SEMA
TXN-002810,2023-10-14,2023,10,Q4,CUST-00129,Ford Bronco,mid,Southeast,protection,Metalmil,1,532.44,532.44,36-45,in_store,None
TXN-002669,2023-10-15,2023,10,Q4,CUST-01143,Toyota Tacoma,mid,Southwest,protection,ARB,1,830.62,830.62,18-25,dealer,None
TXN-001003,2023-10-15,2023,10,Q4,CUST-00759,Land Rover Defender,expedition,Southeast,water_systems,ARB,2,954.43,1908.86,36-45,online,None
TXN-000134,2023-10-15,2023,10,Q4,CUST-00035,Jeep Gladiator,mid,Texas_Mexico_Border,water_systems,Dometic,1,328.4,328.4,36-45,online,None
TXN-003429,2023-10-15,2023,10,Q4,CUST-00624,Jeep Gladiator,mid,Southwest,power,Battle Born,2,806.36,1612.72,26-35,online,None
TXN-000825,2023-10-16,2023,10,Q4,CUST-00838,Ford Bronco,mid,Southwest,wheels_tires,Nitto,4,2374.44,9497.76,18-25,in_store,Rebelle_Rally
TXN-002320,2023-10-16,2023,10,Q4,CUST-00799,Toyota 4Runner,expedition,Southeast,protection,Metalmil,2,1173.27,2346.54,26-35,online,None
TXN-003230,2023-10-17,2023,10,Q4,CUST-00007,RAM 2500,expedition,Pacific_Northwest,communication,Midland,2,1175.29,2350.58,46-55,online,None
TXN-001849,2023-10-17,2023,10,Q4,CUST-00117,Land Rover Defender,expedition,Southwest,shelter,iKamper,2,2587.42,5174.84,26-35,dealer,Rebelle_Rally
TXN-001746,2023-10-17,2023,10,Q4,CUST-00095,Ford Bronco,mid,Texas_Mexico_Border,recovery,Warn,1,383.9,383.9,18-25,dealer,None
TXN-003106,2023-10-17,2023,10,Q4,CUST-00758,Toyota Land Cruiser,expedition,Rocky_Mountain,navigation,Magellan,2,1013.77,2027.54,46-55,online,None
TXN-000256,2023-10-17,2023,10,Q4,CUST-00703,Jeep Gladiator,mid,Texas_Mexico_Border,shelter,ARB,1,1631.42,1631.42,36-45,dealer,None
TXN-001973,2023-10-17,2023,10,Q4,CUST-00202,RAM 2500,expedition,Pacific_Northwest,communication,Uniden,1,1097.71,1097.71,26-35,online,None
TXN-002163,2023-10-17,2023,10,Q4,CUST-00912,Ford Bronco,mid,Southeast,wheels_tires,Nitto,4,2104.33,8417.32,26-35,in_store,SEMA
TXN-002490,2023-10-17,2023,10,Q4,CUST-00366,Toyota Tacoma,mid,Southeast,power,Redarc,1,852.66,852.66,46-55,in_store,None
TXN-001828,2023-10-17,2023,10,Q4,CUST-00917,Jeep Wrangler,entry,Rocky_Mountain,suspension,Old Man Emu,2,482.49,964.98,36-45,dealer,None
TXN-001325,2023-10-17,2023,10,Q4,CUST-01009,Ford Bronco,mid,Southwest,power,Victron,1,906.97,906.97,36-45,in_store,None
TXN-001488,2023-10-18,2023,10,Q4,CUST-00403,Jeep Wrangler,entry,Rocky_Mountain,power,Victron,2,308.79,617.58,46-55,in_store,Rebelle_Rally
TXN-000905,2023-10-18,2023,10,Q4,CUST-00324,Jeep Gladiator,mid,Southeast,water_systems,National Luna,2,204.11,408.22,26-35,event,None
TXN-002040,2023-10-19,2023,10,Q4,CUST-00020,Jeep Gladiator,mid,Texas_Mexico_Border,lighting,Diode Dynamics,2,442.23,884.46,36-45,online,None
TXN-002462,2023-10-19,2023,10,Q4,CUST-00785,Ford Bronco,mid,Pacific_Northwest,wheels_tires,Method Race Wheels,4,2637.55,10550.2,36-45,event,None
TXN-001229,2023-10-19,2023,10,Q4,CUST-00714,Ford Bronco,mid,Southwest,communication,OnX,3,453.66,1360.98,18-25,in_store,None
TXN-000559,2023-10-19,2023,10,Q4,CUST-00235,Toyota Land Cruiser,expedition,Pacific_Northwest,suspension,Icon,1,2744.81,2744.81,46-55,online,Rebelle_Rally
TXN-000966,2023-10-19,2023,10,Q4,CUST-00828,RAM 2500,expedition,Southeast,navigation,OnX Offroad,1,508.38,508.38,46-55,in_store,None
TXN-001604,2023-10-20,2023,10,Q4,CUST-00841,Toyota 4Runner,expedition,Southeast,water_systems,National Luna,1,369.89,369.89,46-55,in_store,None
TXN-003345,2023-10-20,2023,10,Q4,CUST-00619,Chevy Colorado ZR2 Baja,baja_prerunner,Texas_Mexico_Border,power,Redarc,1,795.92,795.92,46-55,event,None
TXN-001392,2023-10-20,2023,10,Q4,CUST-00874,Toyota Land Cruiser,expedition,Texas_Mexico_Border,suspension,King,1,1830.37,1830.37,36-45,online,None
TXN-001676,2023-10-20,2023,10,Q4,CUST-00414,Toyota Tundra TRD Pro,baja_prerunner,Southwest,protection,ARB,2,4655.39,9310.78,36-45,online,None
TXN-001382,2023-10-20,2023,10,Q4,CUST-00325,Land Rover Defender,expedition,Pacific_Northwest,recovery,Warn,1,500.69,500.69,26-35,in_store,None
TXN-002424,2023-10-20,2023,10,Q4,CUST-00497,Toyota Land Cruiser,expedition,Texas_Mexico_Border,water_systems,National Luna,1,800.39,800.39,55+,event,None
TXN-003394,2023-10-20,2023,10,Q4,CUST-00835,Nissan Frontier Pro-4X,baja_prerunner,Texas_Mexico_Border,suspension,Old Man Emu,1,8336.83,8336.83,36-45,dealer,None
TXN-001060,2023-10-20,2023,10,Q4,CUST-01018,Ford Bronco,mid,Texas_Mexico_Border,lighting,KC HiLiTES,2,323.44,646.88,46-55,event,SEMA
TXN-002795,2023-10-21,2023,10,Q4,CUST-00992,Land Rover Defender,expedition,Rocky_Mountain,navigation,TomTom,3,961.8,2885.4,55+,dealer,Rebelle_Rally
TXN-000737,2023-10-21,2023,10,Q4,CUST-00154,Jeep Wrangler,entry,Texas_Mexico_Border,navigation,OnX Offroad,1,141.17,141.17,36-45,dealer,None
TXN-000261,2023-10-22,2023,10,Q4,CUST-00343,Toyota 4Runner,expedition,Southeast,communication,Midland,2,609.91,1219.82,26-35,online,None
TXN-003042,2023-10-23,2023,10,Q4,CUST-00920,Toyota 4Runner,expedition,Southwest,lighting,Diode Dynamics,1,1457.69,1457.69,46-55,online,SEMA
TXN-000288,2023-10-23,2023,10,Q4,CUST-01067,Jeep Gladiator,mid,Southeast,wheels_tires,Falken,4,1145.76,4583.04,46-55,online,None
TXN-001986,2023-10-23,2023,10,Q4,CUST-00741,Jeep Gladiator,mid,Texas_Mexico_Border,shelter,Tepui,2,1654.88,3309.76,26-35,event,None
TXN-001717,2023-10-23,2023,10,Q4,CUST-00077,Toyota Land Cruiser,expedition,Southwest,lighting,KC HiLiTES,2,832.9,1665.8,55+,online,SEMA
TXN-001612,2023-10-23,2023,10,Q4,CUST-00160,Ford Bronco,mid,Southwest,recovery,Warn,2,335.21,670.42,46-55,online,None
TXN-001422,2023-10-23,2023,10,Q4,CUST-00316,Ford Bronco,mid,Pacific_Northwest,water_systems,Dometic,1,382.69,382.69,36-45,in_store,Rebelle_Rally
TXN-003092,2023-10-24,2023,10,Q4,CUST-01006,Jeep Gladiator,mid,Rocky_Mountain,communication,Garmin,1,316.1,316.1,36-45,in_store,None
TXN-000098,2023-10-24,2023,10,Q4,CUST-00946,Toyota Tacoma,mid,Rocky_Mountain,wheels_tires,Nitto,4,2592.66,10370.64,36-45,online,SEMA
TXN-002745,2023-10-24,2023,10,Q4,CUST-00976,Toyota 4Runner,expedition,Texas_Mexico_Border,lighting,KC HiLiTES,3,1238.09,3714.27,26-35,in_store,None
TXN-002863,2023-10-24,2023,10,Q4,CUST-00364,Toyota 4Runner,expedition,Southeast,protection,Metalmil,1,3000.7,3000.7,46-55,online,None
TXN-002876,2023-10-25,2023,10,Q4,CUST-01162,Jeep Gladiator,mid,Southeast,power,Goal Zero,1,703.83,703.83,36-45,in_store,None
TXN-001484,2023-10-25,2023,10,Q4,CUST-00003,Jeep Gladiator,mid,Texas_Mexico_Border,protection,Addictive Desert Designs,1,985.3,985.3,26-35,in_store,None
TXN-002953,2023-10-25,2023,10,Q4,CUST-00496,Jeep Wrangler,entry,Rocky_Mountain,wheels_tires,Method Race Wheels,4,1177.67,4710.68,26-35,online,None
TXN-000718,2023-10-26,2023,10,Q4,CUST-00008,Toyota Land Cruiser,expedition,Rocky_Mountain,recovery,Viair,3,647.69,1943.07,55+,online,None
TXN-001301,2023-10-26,2023,10,Q4,CUST-00860,Jeep Gladiator,mid,Southwest,water_systems,LifeStraw,1,365.31,365.31,36-45,online,SEMA
TXN-000395,2023-10-26,2023,10,Q4,CUST-00982,RAM 2500,expedition,Southwest,water_systems,Sawyer,4,1048.84,4195.36,26-35,event,None
TXN-003476,2023-10-27,2023,10,Q4,CUST-00315,Jeep Wrangler,entry,Pacific_Northwest,water_systems,Sawyer,1,121.74,121.74,26-35,online,None
TXN-000255,2023-10-28,2023,10,Q4,CUST-00828,Jeep Gladiator,mid,Rocky_Mountain,communication,Midland,1,234.11,234.11,18-25,dealer,None
TXN-002276,2023-10-28,2023,10,Q4,CUST-00068,Jeep Wrangler,entry,Pacific_Northwest,shelter,Tepui,2,662.74,1325.48,26-35,online,None
TXN-002080,2023-10-28,2023,10,Q4,CUST-00126,Toyota 4Runner,expedition,Rocky_Mountain,shelter,iKamper,2,1549.83,3099.66,36-45,online,None
TXN-001860,2023-10-28,2023,10,Q4,CUST-00700,Toyota 4Runner,expedition,Texas_Mexico_Border,wheels_tires,BFGoodrich,4,2967.35,11869.4,36-45,online,SEMA
TXN-003114,2023-10-29,2023,10,Q4,CUST-00785,RAM 2500,expedition,Texas_Mexico_Border,communication,Garmin,2,302.52,605.04,55+,dealer,None
TXN-000561,2023-10-29,2023,10,Q4,CUST-00491,Chevy Colorado ZR2 Baja,baja_prerunner,Texas_Mexico_Border,recovery,Viair,2,1238.49,2476.98,55+,dealer,Baja_1000
TXN-000411,2023-10-29,2023,10,Q4,CUST-00777,Toyota Land Cruiser,expedition,Southeast,recovery,Smittybilt,4,590.49,2361.96,26-35,event,None
TXN-002414,2023-10-29,2023,10,Q4,CUST-00740,Toyota Tundra TRD Pro,baja_prerunner,Southwest,shelter,Tepui,1,1365.14,1365.14,36-45,dealer,None
TXN-002609,2023-10-29,2023,10,Q4,CUST-00329,Toyota 4Runner,expedition,Southeast,shelter,Front Runner,1,1903.32,1903.32,26-35,in_store,Rebelle_Rally
TXN-001076,2023-10-29,2023,10,Q4,CUST-00496,Toyota 4Runner,expedition,Texas_Mexico_Border,navigation,Magellan,3,715.04,2145.12,26-35,online,None
TXN-003314,2023-10-30,2023,10,Q4,CUST-01137,Toyota 4Runner,expedition,Southeast,recovery,Factor 55,1,1047.02,1047.02,36-45,event,None
TXN-002057,2023-10-30,2023,10,Q4,CUST-00992,RAM 2500,expedition,Southeast,communication,OnX,2,895.65,1791.3,36-45,online,None
TXN-001222,2023-10-30,2023,10,Q4,CUST-00621,Jeep Wrangler,entry,Texas_Mexico_Border,protection,Metalmil,4,566.4,2265.6,46-55,online,None
TXN-001744,2023-10-31,2023,10,Q4,CUST-01160,Toyota Tacoma,mid,Texas_Mexico_Border,shelter,iKamper,1,1172.4,1172.4,18-25,online,Rebelle_Rally
TXN-001270,2023-10-31,2023,10,Q4,CUST-01192,RAM 2500,expedition,Southeast,protection,Addictive Desert Designs,1,2849.4,2849.4,36-45,event,Rebelle_Rally
TXN-001997,2023-10-31,2023,10,Q4,CUST-00548,Toyota 4Runner,expedition,Rocky_Mountain,power,Jackery,2,3209.74,6419.48,18-25,dealer,None
TXN-001226,2023-11-01,2023,11,Q4,CUST-00112,Jeep Wrangler,entry,Texas_Mexico_Border,recovery,ARB,1,302.57,302.57,55+,in_store,None
TXN-002892,2023-11-01,2023,11,Q4,CUST-00673,Toyota 4Runner,expedition,Rocky_Mountain,power,Redarc,1,2579.14,2579.14,36-45,in_store,SEMA
TXN-000197,2023-11-02,2023,11,Q4,CUST-01014,Toyota Tacoma,mid,Southeast,wheels_tires,BFGoodrich,4,2591.36,10365.44,36-45,dealer,None
TXN-001128,2023-11-02,2023,11,Q4,CUST-00557,Land Rover Defender,expedition,Southeast,suspension,Bilstein,1,1825.4,1825.4,36-45,event,Rebelle_Rally
TXN-003144,2023-11-02,2023,11,Q4,CUST-00570,Ford Bronco,mid,Southeast,protection,Frontrunner,1,1302.1,1302.1,46-55,event,Rebelle_Rally
TXN-002153,2023-11-02,2023,11,Q4,CUST-00525,Toyota 4Runner,expedition,Rocky_Mountain,suspension,Icon,3,1597.08,4791.24,26-35,online,None
TXN-000146,2023-11-03,2023,11,Q4,CUST-01174,RAM 1500 TRX,baja_prerunner,Southwest,communication,Garmin,1,853.28,853.28,46-55,dealer,Baja_1000
TXN-000076,2023-11-03,2023,11,Q4,CUST-00238,Toyota Tacoma,mid,Southeast,wheels_tires,BFGoodrich,4,1233.35,4933.4,18-25,in_store,None
TXN-003057,2023-11-03,2023,11,Q4,CUST-00328,Toyota Land Cruiser,expedition,Pacific_Northwest,communication,OnX,1,300.21,300.21,26-35,online,SEMA
TXN-002982,2023-11-04,2023,11,Q4,CUST-00923,Land Rover Defender,expedition,Texas_Mexico_Border,communication,Iridium,2,1146.05,2292.1,46-55,in_store,SEMA
TXN-001611,2023-11-05,2023,11,Q4,CUST-01055,Toyota 4Runner,expedition,Texas_Mexico_Border,protection,Fab Fours,2,2717.92,5435.84,26-35,online,SEMA
TXN-003104,2023-11-05,2023,11,Q4,CUST-00968,Jeep Wrangler,entry,Southeast,power,Redarc,1,424.2,424.2,55+,dealer,None
TXN-002715,2023-11-06,2023,11,Q4,CUST-00211,RAM 2500,expedition,Southeast,recovery,Warn,2,759.83,1519.66,46-55,online,SEMA
TXN-000392,2023-11-06,2023,11,Q4,CUST-00589,Jeep Wrangler,entry,Southeast,communication,OnX,1,135.71,135.71,55+,online,SEMA
TXN-001662,2023-11-06,2023,11,Q4,CUST-00677,Ford F-150 Raptor,baja_prerunner,Texas_Mexico_Border,lighting,Diode Dynamics,1,1570.86,1570.86,26-35,dealer,None
TXN-001138,2023-11-07,2023,11,Q4,CUST-00042,Jeep Wrangler,entry,Pacific_Northwest,wheels_tires,Nitto,1,1353.02,1353.02,36-45,online,None
TXN-001935,2023-11-07,2023,11,Q4,CUST-01146,Jeep Gladiator,mid,Rocky_Mountain,communication,Uniden,2,157.6,315.2,46-55,in_store,None
TXN-000087,2023-11-07,2023,11,Q4,CUST-00460,RAM 2500,expedition,Southwest,suspension,Icon,2,2554.94,5109.88,36-45,in_store,None
TXN-002182,2023-11-07,2023,11,Q4,CUST-00842,Land Rover Defender,expedition,Southwest,power,Battle Born,2,3464.08,6928.16,18-25,dealer,SEMA
TXN-001447,2023-11-07,2023,11,Q4,CUST-00852,Jeep Wrangler,entry,Pacific_Northwest,water_systems,Sawyer,2,89.29,178.58,46-55,dealer,None
TXN-000030,2023-11-08,2023,11,Q4,CUST-00862,Toyota Tacoma,mid,Southeast,shelter,Cascadia Vehicle Tents,1,1171.75,1171.75,36-45,in_store,SEMA
TXN-000598,2023-11-08,2023,11,Q4,CUST-00925,RAM 2500,expedition,Southeast,protection,Metalmil,3,1191.13,3573.39,36-45,online,None
TXN-002680,2023-11-08,2023,11,Q4,CUST-00348,Jeep Gladiator,mid,Southwest,protection,Fab Fours,2,1599.41,3198.82,18-25,online,None
TXN-000014,2023-11-08,2023,11,Q4,CUST-00883,Chevy Colorado ZR2 Baja,baja_prerunner,Southwest,recovery,Factor 55,1,1213.1,1213.1,36-45,online,Baja_1000
TXN-000142,2023-11-08,2023,11,Q4,CUST-00409,Ford Bronco,mid,Pacific_Northwest,suspension,Old Man Emu,4,1068.5,4274.0,46-55,dealer,None
TXN-002181,2023-11-09,2023,11,Q4,CUST-00869,Jeep Gladiator,mid,Southwest,water_systems,ARB,1,489.0,489.0,26-35,online,SEMA
TXN-002155,2023-11-09,2023,11,Q4,CUST-00874,Ford Bronco,mid,Texas_Mexico_Border,navigation,Garmin,3,244.74,734.22,36-45,online,SEMA
TXN-002220,2023-11-09,2023,11,Q4,CUST-00279,Jeep Gladiator,mid,Rocky_Mountain,wheels_tires,BFGoodrich,4,1471.2,5884.8,18-25,dealer,None
TXN-003427,2023-11-09,2023,11,Q4,CUST-00214,Jeep Wrangler,entry,Texas_Mexico_Border,lighting,KC HiLiTES,2,124.31,248.62,36-45,online,None
TXN-001879,2023-11-09,2023,11,Q4,CUST-00734,Toyota Tacoma,mid,Texas_Mexico_Border,lighting,Baja Designs,1,411.56,411.56,18-25,dealer,SEMA
TXN-000841,2023-11-09,2023,11,Q4,CUST-00583,Ford Bronco,mid,Southwest,lighting,KC HiLiTES,2,730.01,1460.02,36-45,in_store,SEMA
TXN-000037,2023-11-09,2023,11,Q4,CUST-01180,Toyota 4Runner,expedition,Southeast,communication,Iridium,1,992.82,992.82,55+,in_store,None
TXN-000247,2023-11-10,2023,11,Q4,CUST-00202,Jeep Gladiator,mid,Texas_Mexico_Border,power,Goal Zero,1,1034.92,1034.92,36-45,event,None
TXN-000618,2023-11-10,2023,11,Q4,CUST-01007,Toyota 4Runner,expedition,Rocky_Mountain,communication,Midland,2,643.34,1286.68,36-45,online,SEMA
TXN-001944,2023-11-10,2023,11,Q4,CUST-01005,Toyota 4Runner,expedition,Pacific_Northwest,recovery,Smittybilt,1,1620.87,1620.87,46-55,online,None
TXN-000890,2023-11-10,2023,11,Q4,CUST-00855,Toyota Tacoma,mid,Texas_Mexico_Border,suspension,Fox,2,1490.79,2981.58,36-45,online,None
TXN-000420,2023-11-10,2023,11,Q4,CUST-00126,Jeep Gladiator,mid,Pacific_Northwest,shelter,iKamper,1,1892.01,1892.01,46-55,event,None
TXN-001988,2023-11-10,2023,11,Q4,CUST-00848,Toyota Land Cruiser,expedition,Texas_Mexico_Border,suspension,Old Man Emu,1,3031.6,3031.6,36-45,event,None
TXN-003334,2023-11-11,2023,11,Q4,CUST-01026,Land Rover Defender,expedition,Southeast,protection,Frontrunner,1,3174.15,3174.15,36-45,online,None
TXN-001102,2023-11-12,2023,11,Q4,CUST-00932,RAM 2500,expedition,Southeast,navigation,Magellan,2,889.78,1779.56,36-45,dealer,None
TXN-000113,2023-11-12,2023,11,Q4,CUST-00601,Ford Bronco,mid,Texas_Mexico_Border,wheels_tires,Nitto,4,2623.0,10492.0,18-25,event,None
TXN-002338,2023-11-12,2023,11,Q4,CUST-00714,Ford Bronco,mid,Southeast,wheels_tires,BFGoodrich,2,1864.4,3728.8,36-45,online,None
TXN-002187,2023-11-13,2023,11,Q4,CUST-00444,Land Rover Defender,expedition,Southwest,protection,ARB,1,2461.87,2461.87,36-45,event,None
TXN-001832,2023-11-13,2023,11,Q4,CUST-01118,Jeep Wrangler,entry,Southeast,shelter,Front Runner,2,340.18,680.36,36-45,online,None
TXN-003154,2023-11-13,2023,11,Q4,CUST-00677,Toyota Tacoma,mid,Texas_Mexico_Border,recovery,ARB,2,765.97,1531.94,55+,dealer,None
TXN-001527,2023-11-13,2023,11,Q4,CUST-00840,Jeep Wrangler,entry,Texas_Mexico_Border,shelter,ARB,3,455.68,1367.04,36-45,dealer,SEMA
TXN-002470,2023-11-14,2023,11,Q4,CUST-00074,Jeep Wrangler,entry,Southeast,power,Redarc,2,356.59,713.18,46-55,in_store,SEMA
TXN-000655,2023-11-15,2023,11,Q4,CUST-00253,Jeep Wrangler,entry,Rocky_Mountain,shelter,Tepui,1,887.69,887.69,26-35,dealer,None
TXN-002484,2023-11-16,2023,11,Q4,CUST-00348,Ford Bronco,mid,Rocky_Mountain,suspension,King,4,2211.9,8847.6,36-45,in_store,None
TXN-001953,2023-11-16,2023,11,Q4,CUST-00954,Toyota Land Cruiser,expedition,Texas_Mexico_Border,wheels_tires,BFGoodrich,4,5476.85,21907.4,55+,event,None
TXN-000786,2023-11-17,2023,11,Q4,CUST-00073,Land Rover Defender,expedition,Southwest,suspension,King,1,3916.99,3916.99,36-45,online,None
TXN-001735,2023-11-17,2023,11,Q4,CUST-01098,Jeep Wrangler,entry,Rocky_Mountain,shelter,Front Runner,3,453.49,1360.47,36-45,online,SEMA
TXN-001387,2023-11-17,2023,11,Q4,CUST-01154,RAM 1500 TRX,baja_prerunner,Texas_Mexico_Border,lighting,KC HiLiTES,2,2504.11,5008.22,36-45,online,None
TXN-001024,2023-11-17,2023,11,Q4,CUST-00231,Ford F-150 Raptor,baja_prerunner,Texas_Mexico_Border,wheels_tires,Method Race Wheels,1,9774.14,9774.14,46-55,event,Baja_1000
TXN-002223,2023-11-18,2023,11,Q4,CUST-00495,Toyota 4Runner,expedition,Southeast,power,Jackery,1,894.83,894.83,46-55,online,None
TXN-000582,2023-11-19,2023,11,Q4,CUST-00457,Land Rover Defender,expedition,Southeast,recovery,Warn,1,1525.95,1525.95,18-25,in_store,SEMA
TXN-003293,2023-11-19,2023,11,Q4,CUST-01007,Ford Bronco,mid,Texas_Mexico_Border,power,Jackery,1,755.41,755.41,36-45,online,None
TXN-002489,2023-11-19,2023,11,Q4,CUST-00138,Jeep Wrangler,entry,Rocky_Mountain,communication,Iridium,1,159.62,159.62,18-25,online,None
TXN-000234,2023-11-19,2023,11,Q4,CUST-00860,Jeep Wrangler,entry,Pacific_Northwest,communication,Garmin,1,168.05,168.05,46-55,in_store,None
TXN-002328,2023-11-20,2023,11,Q4,CUST-00016,Jeep Wrangler,entry,Southwest,water_systems,LifeStraw,1,62.22,62.22,36-45,online,SEMA
TXN-003346,2023-11-20,2023,11,Q4,CUST-00186,Toyota Land Cruiser,expedition,Southeast,protection,Frontrunner,1,2695.84,2695.84,46-55,online,None
TXN-002555,2023-11-20,2023,11,Q4,CUST-00279,Ford Bronco,mid,Rocky_Mountain,navigation,TomTom,1,231.78,231.78,26-35,in_store,SEMA
TXN-000860,2023-11-21,2023,11,Q4,CUST-00891,Ford Bronco,mid,Southwest,wheels_tires,Falken,1,1043.5,1043.5,46-55,online,None
TXN-003006,2023-11-21,2023,11,Q4,CUST-00684,RAM 2500,expedition,Pacific_Northwest,communication,Midland,2,920.86,1841.72,55+,in_store,None
TXN-002287,2023-11-21,2023,11,Q4,CUST-01148,Toyota Land Cruiser,expedition,Texas_Mexico_Border,shelter,Cascadia Vehicle Tents,2,3919.61,7839.22,36-45,in_store,None
TXN-002311,2023-11-21,2023,11,Q4,CUST-00754,Jeep Wrangler,entry,Southeast,navigation,Magellan,1,253.33,253.33,26-35,online,None
TXN-001874,2023-11-22,2023,11,Q4,CUST-00822,Toyota 4Runner,expedition,Southeast,shelter,Front Runner,2,2211.3,4422.6,46-55,online,None
TXN-003195,2023-11-22,2023,11,Q4,CUST-00088,Toyota Tacoma,mid,Southeast,water_systems,Sawyer,1,272.11,272.11,36-45,in_store,None
TXN-002604,2023-11-23,2023,11,Q4,CUST-00506,Toyota Tacoma,mid,Rocky_Mountain,shelter,ARB,3,851.61,2554.83,36-45,online,None
TXN-002449,2023-11-24,2023,11,Q4,CUST-00016,Toyota 4Runner,expedition,Texas_Mexico_Border,communication,Iridium,2,725.76,1451.52,18-25,online,None
TXN-000645,2023-11-25,2023,11,Q4,CUST-00769,Ford Bronco,mid,Southeast,protection,Metalmil,1,813.11,813.11,36-45,online,None
